Fp1_delta_e,Fp1_theta_e,Fp1_alpha_e,Fp1_beta_e,Fp1_gamma_e,Fp2_delta_e,Fp2_theta_e,Fp2_alpha_e,Fp2_beta_e,Fp2_gamma_e,F3_delta_e,F3_theta_e,F3_alpha_e,F3_beta_e,F3_gamma_e,F4_delta_e,F4_theta_e,F4_alpha_e,F4_beta_e,F4_gamma_e,C3_delta_e,C3_theta_e,C3_alpha_e,C3_beta_e,C3_gamma_e,C4_delta_e,C4_theta_e,C4_alpha_e,C4_beta_e,C4_gamma_e,P3_delta_e,P3_theta_e,P3_alpha_e,P3_beta_e,P3_gamma_e,P4_delta_e,P4_theta_e,P4_alpha_e,P4_beta_e,P4_gamma_e,O1_delta_e,O1_theta_e,O1_alpha_e,O1_beta_e,O1_gamma_e,O2_delta_e,O2_theta_e,O2_alpha_e,O2_beta_e,O2_gamma_e,F7_delta_e,F7_theta_e,F7_alpha_e,F7_beta_e,F7_gamma_e,F8_delta_e,F8_theta_e,F8_alpha_e,F8_beta_e,F8_gamma_e,T3_delta_e,T3_theta_e,T3_alpha_e,T3_beta_e,T3_gamma_e,T4_delta_e,T4_theta_e,T4_alpha_e,T4_beta_e,T4_gamma_e,T5_delta_e,T5_theta_e,T5_alpha_e,T5_beta_e,T5_gamma_e,T6_delta_e,T6_theta_e,T6_alpha_e,T6_beta_e,T6_gamma_e,Fp12_delta_psd,Fp12_theta_psd,Fp12_alpha_psd,Fp12_beta_psd,Fp12_gamma_psd,F34_delta_psd,F34_theta_psd,F34_alpha_psd,F34_beta_psd,F34_gamma_psd,C34_delta_psd,C34_theta_psd,C34_alpha_psd,C34_beta_psd,C34_gamma_psd,P34_delta_psd,P34_theta_psd,P34_alpha_psd,P34_beta_psd,P34_gamma_psd,O12_delta_psd,O12_theta_psd,O12_alpha_psd,O12_beta_psd,O12_gamma_psd,F78_delta_psd,F78_theta_psd,F78_alpha_psd,F78_beta_psd,F78_gamma_psd,T34_delta_psd,T34_theta_psd,T34_alpha_psd,T34_beta_psd,T34_gamma_psd,T56_delta_psd,T56_theta_psd,T56_alpha_psd,T56_beta_psd,T56_gamma_psd,Class
0.873311067931947,0.12657519922533977,0.016384286577212588,0.0069357894175893905,0.00039529821316574383,0.7231406644999997,0.20600554237759175,0.05364149484842477,0.03831530115509089,0.0025247976469338963,0.6590672485071012,0.17690864066583584,0.10662732205043156,0.06838857541287448,0.0034835643668270637,0.6406381776016817,0.18046195456082317,0.10934975394633381,0.08706564662478004,0.005041064447851311,0.5644059902655183,0.16527089054313168,0.1949602699412559,0.08827426615551913,0.004513139849899913,0.550016088976897,0.18029877471042421,0.17822834752471287,0.11572143521019349,0.006283292551331655,0.5470419968674658,0.15462723047416563,0.22249212817713132,0.09107923685021609,0.0038533203096302337,0.49461534467239304,0.17975007678793672,0.21710344314331445,0.1334351373156237,0.006172884544341961,0.7938436177281681,0.12098275746298263,0.04556823174871934,0.03691537375298887,0.0022622244821095937,0.8033626386914919,0.18361542957201005,0.01797151321182747,0.007106806156518728,0.00038607945533979473,0.6518793889293253,0.16972719082034132,0.11744086003685918,0.07556268467747765,0.004469662002957301,0.5389653853675404,0.18528715880536803,0.12342211136948962,0.16646091823866005,0.013959636196815743,0.582272704450005,0.1803810408876407,0.17595469129460453,0.0698267570852073,0.0037318943963707955,0.5527194154122951,0.18855808866304372,0.1543932827725512,0.12318949654729562,0.009041649209142197,0.5179191932228407,0.16933990272152022,0.23380123909147768,0.09353193648825357,0.004682061489863553,0.6222777927978073,0.16482714166413323,0.13956169483412223,0.09141060699804529,0.004226769273450461,0.14423036707157055,0.08365688049960449,0.03591445554523552,0.031046364434242774,0.002064313333164647,0.015694987815863093,0.0015805365927059056,0.0019719009122372705,0.017159906616334597,0.0014736962938438057,0.010293915324265934,0.012848160416776583,0.018022295691893758,0.025672565561214528,0.0017301176320261204,0.04759101917240616,0.022036648964329747,0.007774003558449094,0.04127284440216926,0.002281224688847994,0.005276407515647397,0.05772540244585106,0.026677648053373453,0.02905424028586523,0.0018167867426945139,0.10971131440625748,0.015205850240590846,0.004447545622693963,0.08932899107303983,0.009106445936967519,0.021578450360265622,0.006317593500752922,0.022869038715230827,0.051808289401566815,0.005086841850626019,0.10306175086338049,0.004204091841837648,0.09483578070307078,0.0018951143990703356,0.00040371640924240487,0
0.7514775062454923,0.129470125503808,0.0294994845979857,0.026850060904246877,0.0029561134738210777,0.7578825165358053,0.12709787978249368,0.02736456960359793,0.032236060060524825,0.004011679772064646,0.6512265864977238,0.1194462249698613,0.048243743977281095,0.08086260701495585,0.007284094289754801,0.6557695593547154,0.15680650168117663,0.053985701452167384,0.07185381941481488,0.008488564034315513,0.44605273804170725,0.02709857359601125,0.013049684345690635,0.015445160630460062,0.0018579034306224094,0.5991507844039625,0.1569607516166866,0.07298412321752892,0.10366879676309869,0.013563965575588597,0.6005977580362025,0.15380259886285244,0.09320430311890891,0.10177019972475765,0.010642844953108629,0.5779419111628902,0.16080571844881122,0.08516120016235648,0.11082257424594234,0.013683086209675916,0.5299387415578759,0.15931349746944434,0.10140992223271382,0.14890291646877085,0.015377166620718629,0.4741439660613105,0.20261166579502737,0.09706837245778999,0.15229092646970388,0.01917701779505043,0.6135673407050204,0.1183481758182062,0.05388443050390957,0.1311513830516953,0.0246730419068101,0.6220598929929798,0.1390818418294965,0.05967496188263492,0.11092675424081383,0.01562646609709763,0.5976521054156406,0.13106706345118022,0.07395021768420743,0.1386872943418262,0.022347340356155432,0.4981207557207088,0.08827591756710693,0.04585919189102089,0.08891429276423768,0.013320722722439074,0.6243911436225643,0.14635438583839608,0.08610162950765557,0.1002552122391259,0.011518029475685745,0.5934381935408596,0.1456168651394434,0.07015999664523155,0.09564558907993984,0.012257160821696087,0.011985209930787,0.001622527580153868,0.0019209340558280809,0.005308009194162373,0.0010703008603597554,0.006914111884564034,0.035725496496649106,0.00533314352309168,0.00911956599839088,0.0012190023791091957,0.19769259233560726,0.1223617546369103,0.05632758542648342,0.08665219258148696,0.01129629550329191,0.02820462625278397,0.009164578454027683,0.007296723021894075,0.009832618843130594,0.003166144243136538,0.06360055230251493,0.04303618185829311,0.004003226739418386,0.004733017077225982,0.0040059149185389005,0.0110002940611581,0.020768897982445855,0.0056469446904540005,0.02021443518170779,0.008423567246293224,0.12944198832523846,0.03898915937104651,0.026184272842085764,0.04855892612485262,0.008410758400575317,0.04817345427234987,2.8150210655275565e-05,0.014774226727015019,0.0036410890815818525,0.0009695516566502055,0
0.7368513143116086,0.17432059146229748,0.06198381589258333,0.04115717942982351,0.002453911155793603,0.8920299445014103,0.09960782282016177,0.010191697059855336,0.00910432046400204,0.0009248541789508864,0.6319151901188303,0.18820349600456093,0.10739755309324181,0.0854916663637896,0.004837875003254765,0.7362641572074924,0.15067479254533664,0.06816808228623841,0.04932065869150651,0.0028549163349475097,0.57629380170694,0.1749010666024001,0.17084202459693337,0.09006166528344352,0.005271208035099954,0.7110933669246113,0.13025633103586545,0.10951209601199771,0.053057792609195645,0.002627002107066282,0.6579472685927641,0.16733122901957595,0.11165996878913409,0.07457189412366598,0.0040606783041208065,0.7448984645448694,0.13051680697917906,0.07414524065253636,0.052140261018091945,0.002905485062076927,0.7031901085504686,0.15369275371282268,0.06703353799832057,0.07403793380551715,0.005403843624878963,0.7988290905342068,0.09466824732531795,0.03829608279963761,0.05618537050950876,0.0038310559165369335,0.6354984475678116,0.17667255157880354,0.10067249262029977,0.0924319960564017,0.00792707849187593,0.7064590517642727,0.12459183855335196,0.10719331679231035,0.05639304787607955,0.003165669601319294,0.6213519330568152,0.1583219970603294,0.1075977622637507,0.11463038022917933,0.009465287938990959,0.7356977326192499,0.11331286793011944,0.09434607091053865,0.05521078805314307,0.0032898553220280895,0.8626143882493932,0.10074650747570503,0.020249582815393945,0.01608276174672285,0.001011081927035303,0.7596558800428703,0.1172878743067028,0.06842584354160618,0.05571943999854634,0.003014644236848562,0.15366922931551974,0.07160095304843322,0.0504026924563555,0.031413872493803,0.001506471473983122,0.10513840506110439,0.03347341944939389,0.0393198502988608,0.03556628793941327,0.0018058348121641468,0.13318278463906674,0.04009001035934012,0.060658478016967735,0.03636763708696019,0.0024081817675284684,0.08418215830406717,0.03337987785422762,0.03645196183303365,0.02192048842360078,0.001081967382185607,0.099043580841781,0.05326041436382532,0.028219981718993793,0.017816303995128832,0.0014897933654974362,0.07066436837991097,0.045597711074899114,0.007623321002794267,0.03532407634823078,0.0044294221650455715,0.11405087881729992,0.04177086299067008,0.012124865335599977,0.05841429988167456,0.005949083244257006,0.09086751046604868,0.01993363140224237,0.0463627211808472,0.03902094075824561,0.0019444801119390949,0
0.7621344168373242,0.16986518517290924,0.047836218614616594,0.03713972034776053,0.0027513658154809774,0.7655035640728882,0.14148942228227104,0.04906782511998883,0.04756680315310146,0.004638441618798097,0.6399258878453452,0.1750258040967443,0.11579745611734339,0.08199098878683196,0.006008335137268362,0.6960195473608112,0.11913599443434471,0.09281970383351576,0.08264061684515858,0.007567604925366363,0.5464216426664028,0.16784672665595515,0.2036561903635089,0.09388320426894652,0.006651057586455733,0.6840238958289474,0.10245412262621507,0.11565599300363598,0.08617306864133113,0.007343802126333611,0.47885054347204936,0.16711260086593058,0.26357487147465986,0.10649239423492544,0.004812253928397102,0.6436844019379553,0.1003968013727878,0.13094153437085396,0.11306937547765951,0.008698896632644147,0.6866746216067201,0.12957753486310186,0.1000365392264967,0.08051688228287564,0.005719935211047879,0.5903287058639733,0.07477163212408844,0.1235889443080219,0.19040544922096614,0.017593661186425025,0.5555059587278433,0.16426365624735917,0.13115551483320553,0.1545296577094126,0.012816575082875243,0.6729866310624155,0.10216873773757351,0.09495723994986478,0.1126062354677951,0.015286361207942132,0.5069388326947942,0.17830652154771034,0.20584513716633984,0.1158356544268991,0.012208727766140797,0.6901334022757695,0.0867450540414381,0.08991729648443605,0.11196144005581929,0.011717802892078528,0.4972341516941856,0.1677372234793207,0.2366422010361224,0.10809621023193212,0.0053001645195885575,0.6213117825079473,0.10377524229998297,0.14895237614243906,0.11675013258077256,0.008486147755059428,0.0017939421209455242,0.025597526770531925,0.001478540907497515,0.01034011450775283,0.001804210426569512,0.04806996431544053,0.05198035940059993,0.02116491042363261,0.0014312183703651116,0.001561947822055057,0.1270866398886923,0.06219361235221789,0.08538050866109335,0.0066909910024180175,0.0007741864908504094,0.15091665764185308,0.06205065533408011,0.13000258494952907,0.008211090653498093,0.0037923235445936005,0.09592743695645412,0.05079161360290883,0.022670365681541696,0.10958482944012322,0.011412038291967335,0.10457731633070622,0.06011763457422428,0.03386701339438013,0.04048311918869102,0.002649754962597851,0.16720929684105168,0.08786107899027591,0.1133713495803363,0.0025689420477314068,0.00025630280351101285,0.11292432265963426,0.06198946159157337,0.08647103546871074,0.009418332832036164,0.0031620374677615555,0
0.8361068435709672,0.11778122067170992,0.03244318170712235,0.02053613073598337,0.0015870990040318712,0.8189414826493787,0.12158517972507134,0.041351698469847806,0.02507153210893404,0.001617305120635319,0.7364017176827977,0.13922018484735205,0.05852622845543075,0.06513601843078168,0.006307585490387312,0.6969608866353445,0.16691404392839443,0.08398319482858448,0.05533694720016594,0.0033286217485234276,0.634531410774149,0.12513071199367307,0.16177271723302933,0.07766173777318652,0.005185173251880088,0.590361506290509,0.1619613525356675,0.1778555408566316,0.07303556088104245,0.003644234652249325,0.6988374707515611,0.13067053910965348,0.10976986844847945,0.06070671037105724,0.0038980405022898544,0.5938679400154041,0.1596166829088123,0.16407891082839368,0.08087079191107678,0.004232878307740503,0.7179706255334631,0.08832548559535543,0.06579083389962054,0.11371921907005807,0.012663720258263279,0.6062255173721555,0.1226701503625657,0.09829716534818884,0.15028764853849527,0.015165042137586088,0.7675238274174006,0.10496027515601458,0.05231207634136562,0.060525385428932266,0.005717305336955228,0.704999684100106,0.14718859827765732,0.0823605067626711,0.0663850235254376,0.004686327331979781,0.6707531793081188,0.10419977640677269,0.08125124012569776,0.12595231126296064,0.015112529148765338,0.5889445612050107,0.1502804396918965,0.1411087781850026,0.1132153142106238,0.008744570104955201,0.7060996896779153,0.11405250490721129,0.10359008073533132,0.0685797184430901,0.004909801578033944,0.577642280526448,0.15473976979674697,0.17507886214691323,0.08762630377050575,0.004496807919059712,0.019976843900841423,0.0024467656051644082,0.008768060387225399,0.004558335292877046,1.5559719520700675e-05,0.0457209610763365,0.023571468918402366,0.024538435946157157,0.009502764463177202,0.002860791515870803,0.052901422802416276,0.030096829538072592,0.016597007163366595,0.0037550252405835483,0.0015177800139636178,0.10872941290918159,0.02408203135666903,0.053010633952173467,0.020067640397006016,0.0003473684184057027,0.11962796870817372,0.028747077584790642,0.029845480282982353,0.035266372399798795,0.0023445084379953365,0.06108170737483942,0.0372840214619182,0.027762058512703768,0.006125161465280651,0.0009828490676771617,0.0836041514681658,0.039584587708352395,0.05861167088634556,0.0122675779353274,0.0063459096735185225,0.13014895491879253,0.03440001176062786,0.06993872645132383,0.018617496393978264,0.00037638555860777453,0
0.6988319402484832,0.1703665953301216,0.07383984075688912,0.07164017348517121,0.0058024841393491495,0.7122915021684002,0.1560199016476679,0.065578594248938,0.07614749703963831,0.006949280768434156,0.5162811690273036,0.1726764232372081,0.20041258973058737,0.1259367228835826,0.010361138598312423,0.5768914237101149,0.16707217023524223,0.14030942352573175,0.12340453067858659,0.009795830416742316,0.6724177787672708,0.09800078060335622,0.13521339773647698,0.04930846068448381,0.003938601761525537,0.4562490200294945,0.16721813123112028,0.2629232309099359,0.13183017376797512,0.008059366116276783,0.793193936477883,0.08822556607281536,0.06084970400176436,0.02654361701914471,0.0012032747298195696,0.46580458170556394,0.1875016614395477,0.23109669226442447,0.13669329625151208,0.008476407927464694,0.5458890818184302,0.17169188615048447,0.15558904088689335,0.13371123638786603,0.010367971003327453,0.42378556907862436,0.1417756952702907,0.21216594328751745,0.2196736710497787,0.01990759946564652,0.7472713042783591,0.11855074859138505,0.06931065306402573,0.05984184087137666,0.0060704907550171465,0.43708077716622323,0.15117170405943178,0.20443514575827512,0.21140743050609226,0.018041310247167788,0.7763870285801322,0.11582126494164446,0.060583798511483294,0.048604149263298896,0.005506121490889987,0.6380430698931003,0.14726421888795235,0.11862018095410501,0.1059635749934611,0.008284743005679855,0.48300374015399167,0.17300867472321374,0.2534106949704489,0.10162186666964731,0.005692434683676221,0.41665868768777936,0.18816961101125368,0.2578001594455677,0.1610895313441282,0.009786052916310111,0.012971433996773918,0.012789882826541449,0.007486824712891221,0.004786855402493989,0.0011345699518481179,0.059550833402078895,0.0024958968467259646,0.05758928898143245,0.0024221113737939864,0.000564034237258447,0.18288559663779558,0.06419489695712034,0.12707694317873494,0.08013018000668529,0.0039816562771896515,0.298639945298382,0.09388087024764012,0.16767671295783304,0.10619871879601589,0.007016127587912389,0.12131218037513736,0.028507379713241215,0.05638835652991686,0.08479320728088877,0.009442736677055438,0.27074121908700516,0.028986532390932906,0.13394430762317844,0.14925201574086908,0.011672939116767481,0.14061243229681542,0.026933682976736692,0.056484546534559484,0.05547740669301741,0.002713275600181333,0.062274562758188434,0.014058937890283035,0.003737025174692876,0.055139349936475096,0.003979206032763905,0
0.9053145846196179,0.08422488069121938,0.007495299838798076,0.0056922191218521335,0.0005224319010076363,0.9089181549595815,0.0832542396046097,0.006003152449813752,0.0035536822210510918,0.0004299160026401073,0.8512016790233043,0.09940288582646231,0.022830795847327116,0.02818329773369779,0.002515224526455702,0.8693399501688931,0.0904825635777044,0.016503216191815155,0.021936575707108875,0.002345974695729278,0.754259468421757,0.13204308916242963,0.05712920518405197,0.060656551421928516,0.004858413587899608,0.7393379972320775,0.1254169547897305,0.05083607632454615,0.08042267419810986,0.009507960311864209,0.6901877620618793,0.16219672801463308,0.08659227600863686,0.07012366428502666,0.004613334756089263,0.6587878784748386,0.15748583116533227,0.08332217126074146,0.10514508419516583,0.012405691313214132,0.6340645990663704,0.14953169439258454,0.13230189170105522,0.09039559056389972,0.0057513853342565325,0.5030467813901857,0.14052087447855907,0.17819118597595912,0.17413485192496464,0.019773657843970834,0.8395299852198866,0.09693953018780327,0.024696192755135286,0.039205444825376426,0.003848302022839564,0.7778801425832419,0.08955849063111865,0.030662659161881326,0.0914759613581209,0.01270234313888864,0.7364173733844,0.1164157479203181,0.05645979280047323,0.08730384239078222,0.010972086140435775,0.5142172018179416,0.08851603109027124,0.05805203950493993,0.3020908048689108,0.04942575154007763,0.7201027008859787,0.12669987086095458,0.0893776668355209,0.06671824568003916,0.005640416791244535,0.5865470500611171,0.1207892851220804,0.07392774502345204,0.20295078644108325,0.029319090358330947,0.0038326791057502474,0.0007094199663094797,0.0013981420200733967,0.0021095980923341744,0.00010021473949666421,0.019569378912835722,0.0076650435217613805,0.005843118630955173,0.006025443928625838,0.00018377530852824002,0.011693022224011473,0.005815525404852848,0.005614499719171842,0.01979159058932488,0.004415216963710692,0.020056635835301484,0.0036921045882570003,0.002475707652081341,0.03475170785746584,0.0073907970631257505,0.11834093972684184,0.007829296755428733,0.04471739291900756,0.08263171569886338,0.013359479135260694,0.05798562396032625,0.0059792422179268945,0.006096754468779841,0.05148306768479851,0.008456668371948087,0.21127983512539772,0.02557545740169781,0.001177435544649351,0.21162282762398235,0.036963284950495875,0.12688680718582335,0.004668043890978496,0.016074729379778538,0.13454474153378992,0.022665793486691156,0
0.8748691836806691,0.13395144642468032,0.009257079363370028,0.0030422632266901466,0.00017842083961936832,0.8710781926426836,0.13586551729986573,0.010395865257641553,0.004523510767275468,0.00032577803624573513,0.8414309246209574,0.12527294677409845,0.019069098545655576,0.0247160013228428,0.0020615338102512384,0.8209072091203128,0.1365608257114096,0.0245345471695913,0.03434120767746175,0.004606366531671616,0.8003561734868594,0.11904651405989994,0.03215429269234918,0.05063758752547108,0.004336278949821558,0.7337772245624906,0.13159583167418634,0.04368269447340968,0.0980908143789559,0.012410062616505464,0.800455956192523,0.11222597343448573,0.03857338945221975,0.044748550826434134,0.003555385474126645,0.6792275787262178,0.13601607254008663,0.06410136492072757,0.12806662758733897,0.013361008603582082,0.7228694343157952,0.1084002102582078,0.07166307695648741,0.09104946582300924,0.007616664949527155,0.6042998373206161,0.10233687841457927,0.10760952239447653,0.17294620427352392,0.015656761516190162,0.8174995919718867,0.11705826016931868,0.020227572999806993,0.04898504583728574,0.003030543541038859,0.8216209072232608,0.1306833921581209,0.024178300710329007,0.0377909994159082,0.003663053523088209,0.8129781353445427,0.1027659634956674,0.027255379562840992,0.05109210546010437,0.004637982827483639,0.7703298550401696,0.13229808847539323,0.04243045924111278,0.06703937017151078,0.0050588553436073935,0.7821128269973323,0.1096761397983889,0.03911596396247294,0.06404381290368383,0.007091943397713331,0.5873664606293212,0.12410692320457307,0.06464652113443967,0.22357253415621664,0.020644553661159394,0.0025331087850630762,0.002349067951930822,0.001101590806296189,0.0014604204727546276,0.00014436819327792277,0.014438115329399648,0.010791913425441613,0.0051685120680111385,0.009293844258652647,0.0024683314305151017,0.057453609684095186,0.012200706605671297,0.011389290519740709,0.04721141100070638,0.0078961889242261,0.10685230241584154,0.02350004860592507,0.024628855265132026,0.08283752394904642,0.009568946927165834,0.11960064268394699,0.0030948147228417877,0.035729575425422,0.08148076151629456,0.007776458571081449,0.009911646979944955,0.013573008297325218,0.0035737925977764665,0.01110591697094801,0.0006264062761083132,0.032196982112404404,0.029169826224070855,0.01483293654927302,0.016498031567998457,0.00042624658390318353,0.18234918092035235,0.013957954132087572,0.024844682467758478,0.15929539224574885,0.013310579429150553,0
0.7238778453663292,0.1767816238102832,0.03375485773050962,0.07601609354440392,0.012292914965344275,0.6728771662953613,0.1705329975853423,0.04237637553511388,0.1172395348058737,0.020683080768403767,0.5791273476081991,0.17325904271224585,0.06838899445737683,0.1720053778395864,0.03057352654674288,0.5873914549004505,0.1583235359836534,0.06098363763555565,0.18456045957866307,0.031109223756379624,0.4990053242911071,0.13712064586472006,0.08469957223342564,0.25673785327540605,0.044208323266815015,0.5386653104218218,0.13623446162677905,0.0878317144325507,0.2267264662821055,0.032531944694895364,0.44145743051054065,0.128501431959675,0.09576537553195938,0.3007045052876102,0.05365375955240234,0.5009614558352966,0.14182553855599883,0.10597902248717497,0.24114011095395183,0.03241933108049651,0.4027476958749871,0.11459680612708413,0.11472210147164369,0.34164254858641707,0.04844041985622394,0.37169048774250324,0.17535819761660928,0.15892706881224014,0.2969352993469145,0.02979105908374846,0.4950230826177531,0.12373849554595505,0.059273596032865285,0.2954186670044904,0.04869724973912057,0.5367187567668397,0.12039487919618821,0.06130598700248563,0.2606867192915413,0.04005147928192355,0.34955631174650215,0.12666110220430338,0.09213201491375474,0.4005954630475889,0.05058014542219525,0.41905046561329007,0.09932309870578153,0.09295692988955047,0.3617452615813034,0.04572887954671952,0.45161018879286174,0.10901757215625257,0.08527235311981918,0.3143978572038181,0.05694181943931277,0.47118397587067146,0.13246566882927654,0.10409566923288172,0.27523082380298197,0.037043003162158875,0.05009915273070975,0.00557565718993297,0.008243191547614187,0.04028773450031785,0.007950618946993004,0.0068987704257131854,0.012663879714631066,0.006990550764527474,0.012725104788522734,0.0004330014181370377,0.038298974730543,0.0011860834677136223,0.0037779974333476962,0.029398310231794594,0.011419225542442776,0.05664950420705023,0.01241213863878661,0.010316694059626791,0.05863509401768979,0.020523625145955758,0.03464028432593497,0.05473645280782484,0.04188211733239297,0.044236754950579604,0.01796711104332139,0.039653006174706795,0.002020599209331106,0.002040654581669396,0.03401683264212424,0.008295333585669702,0.06804906832827506,0.026875745318398786,0.0020308321702731114,0.037774897759464465,0.005209858290583035,0.018017002296629447,0.02170864905670543,0.01848391604031993,0.038389495839562915,0.01924387335830237,0
0.7421022992524094,0.15114346263140344,0.03828550446130163,0.07570315151254223,0.007745435890540111,0.7126841139666524,0.14517580053442744,0.043947124505953235,0.10337372399835026,0.006278596398037321,0.5818146193723506,0.26356359117080225,0.10299621797751161,0.07241603481127712,0.0028470613778689364,0.5205559637817125,0.28947945421335664,0.11560612878771591,0.09901504373967963,0.004628479183373904,0.4072151609139407,0.2198696319265672,0.306409396247118,0.08657987232225224,0.003285929179094981,0.2829557269490752,0.20117678974829536,0.43826447419874404,0.09758555526798483,0.004527899737635532,0.46721942117548754,0.2497027454642741,0.21745726793879946,0.0995307133455195,0.003812794493959106,0.42714038055114795,0.2599760312533461,0.2341257683066788,0.11017742161746831,0.005614706130122283,0.500474482578552,0.19343494281867446,0.1462447803548409,0.17004402755865475,0.013659951455269725,0.44244498289111484,0.24404114491960519,0.16190515439132117,0.17313507426074995,0.014009102126603699,0.600636429268876,0.20558044209365933,0.1262247293098778,0.07937852218299185,0.004212914691653501,0.4709772976576785,0.21047521145642162,0.23267481131607742,0.10081942093041217,0.0054373053259479534,0.4465051175647532,0.20204291420197992,0.2868050219607569,0.08400296478294171,0.0037014217900643086,0.3184434883852921,0.19403152794465514,0.394263720442523,0.11156625079165162,0.005721213629366251,0.44558076869018715,0.23850957157885774,0.2477743781690921,0.09871991040110022,0.004130267154962307,0.37107289329591847,0.24049002778349013,0.297892652486646,0.11629980535025349,0.006055012467225114,0.028066184682230988,0.004477850094260938,0.005611450928235583,0.027410486013970267,0.0014856978074172106,0.05832583348480358,0.024007466061407995,0.01183925683824158,0.026482079600893382,0.001723989345746346,0.12076447949551627,0.019693588956573582,0.13453134478665868,0.010421664340866499,0.0012464496927622817,0.03455439476192085,0.010251069469386143,0.01812358439607109,0.010066909089130285,0.0017214315673963728,0.048791506101930615,0.04499944024899488,0.01475664671604146,0.0025090132841793233,0.0004499961578264527,0.12760867091650324,0.002536071648358895,0.10506454998018316,0.02131175796725092,0.0012726427471941503,0.12520298382447703,0.009570880080518929,0.11064899781791082,0.027082814778082248,0.0019748121737831735,0.0688120115097956,0.0015992277530204602,0.05382174387192004,0.01743638441157412,0.0018748777517007481,0
